90
600.0
0;0;1;68.796;114.030
0;1;0;23.796;14.030
1;0;1;65.977;104.900
1;1;0;20.977;4.900
2;0;1;69.091;104.300
2;1;0;24.091;4.300
3;0;2;94.491;117.450
3;2;0;49.491;17.590
4;0;3;67.688;101.400
4;3;0;22.688;16.580
5;0;3;62.822;103.360
5;3;0;17.822;18.540
6;0;4;75.107;97.580
6;4;0;30.107;12.820
7;0;4;78.103;100.600
7;4;0;33.103;15.840
8;0;4;78.215;106.810
8;4;0;33.215;22.050
9;0;5;53.647;102.180
9;5;0;8.647;18.230
10;0;6;73.285;88.440
10;6;0;28.285;5.070
11;0;6;76.034;98.360
11;6;0;31.034;14.990
12;0;7;81.549;102.580
12;7;0;36.549;22.400
13;0;7;83.641;84.700
13;7;0;38.641;4.520
14;0;7;85.170;91.940
14;7;0;40.170;11.760
15;0;8;77.509;99.960
15;8;0;32.509;21.130
16;0;9;62.194;81.140
16;9;0;17.194;3.830
17;0;9;62.333;82.180
17;9;0;17.333;4.870
18;0;10;67.496;100.200
18;10;0;22.496;23.110
19;0;10;71.267;82.890
19;10;0;26.267;5.800
20;0;11;90.309;84.080
20;11;0;45.309;7.340
21;0;11;87.471;99.180
21;11;0;42.471;22.440
22;0;11;89.212;95.010
22;11;0;44.212;18.270
23;0;12;76.387;77.330
23;12;0;31.387;1.160
24;0;12;77.027;85.910
24;12;0;32.027;9.740
25;0;12;75.360;93.090
25;12;0;30.360;16.920
26;0;13;64.222;91.750
26;13;0;19.222;17.490
27;0;13;62.848;94.100
27;13;0;17.848;19.840
28;0;14;72.562;95.100
28;14;0;27.562;21.100
29;0;14;75.209;76.930
29;14;0;30.209;2.930
30;0;14;70.510;94.140
30;14;0;25.510;20.140
31;0;15;63.196;78.040
31;15;0;18.196;6.340
32;0;15;60.988;87.590
32;15;0;15.988;15.890
33;0;15;59.043;91.750
33;15;0;14.043;20.050
34;0;16;54.829;80.370
34;16;0;9.829;9.740
35;0;17;138.673;75.960
35;17;0;93.673;7.790
36;0;17;124.495;92.680
36;17;0;79.495;24.510
37;0;18;94.508;81.370
37;18;0;49.508;13.240
38;0;18;87.428;92.610
38;18;0;42.428;24.480
39;0;19;63.520;88.540
39;19;0;18.520;23.640
40;0;19;62.726;67.500
40;19;0;17.726;2.600
41;0;19;65.493;78.660
41;19;0;20.493;13.760
42;0;20;76.884;84.350
42;20;0;31.884;19.490
43;0;20;76.383;87.320
43;20;0;31.383;22.460
44;0;20;80.067;84.460
44;20;0;35.067;19.600
