70
360.0
0;0;1;94.491;107.150
0;1;0;49.491;7.440
1;0;1;103.778;102.540
1;1;0;58.778;2.830
2;0;1;96.125;121.720
2;1;0;51.125;22.010
3;0;2;53.647;96.560
3;2;0;8.647;5.560
4;0;3;73.285;95.330
4;3;0;28.285;5.770
5;0;3;76.469;112.940
5;3;0;31.469;23.380
6;0;4;81.549;97.710
6;4;0;36.549;9.850
7;0;5;75.107;89.160
7;5;0;30.107;3.370
8;0;6;94.508;103.680
8;6;0;49.508;22.910
9;0;7;62.194;104.780
9;7;0;17.194;24.340
10;0;8;90.309;103.240
10;8;0;45.309;22.890
11;0;8;87.463;81.230
11;8;0;42.463;0.880
12;0;8;92.361;97.040
12;8;0;47.361;16.690
13;0;9;77.509;87.360
13;9;0;32.509;8.090
14;0;10;64.222;97.250
14;10;0;19.222;19.650
15;0;11;76.387;87.000
15;11;0;31.387;10.290
16;0;12;53.671;97.750
16;12;0;8.671;22.160
17;0;12;53.770;85.700
17;12;0;8.770;10.110
18;0;13;71.736;89.120
18;13;0;26.736;14.290
19;0;13;77.515;75.240
19;13;0;32.515;0.410
20;0;13;67.475;89.290
20;13;0;22.475;14.460
21;0;14;78.232;79.600
21;14;0;33.232;5.820
22;0;14;73.046;95.000
22;14;0;28.046;21.220
23;0;15;72.562;83.300
23;15;0;27.562;9.790
24;0;15;77.018;77.100
24;15;0;32.018;3.590
25;0;16;124.572;88.620
25;16;0;79.572;15.170
26;0;16;113.976;81.300
26;16;0;68.976;7.850
27;0;16;137.893;87.870
27;16;0;92.893;14.420
28;0;17;67.688;80.830
28;17;0;22.688;7.390
29;0;17;64.691;96.960
29;17;0;19.691;23.520
30;0;17;64.596;90.740
30;17;0;19.596;17.300
31;0;18;116.350;83.810
31;18;0;71.350;12.430
32;0;18;130.100;89.740
32;18;0;85.100;18.360
33;0;19;68.796;93.970
33;19;0;23.796;24.070
34;0;19;67.358;84.230
34;19;0;22.358;14.330
35;0;19;70.287;94.410
35;19;0;25.287;24.510
36;0;20;119.442;91.030
36;20;0;74.442;22.350
37;0;21;103.284;78.580
37;21;0;58.284;10.140
38;0;21;94.815;73.630
38;21;0;49.815;5.190
39;0;21;103.530;90.770
39;21;0;58.530;22.330
40;0;22;69.972;71.450
40;22;0;24.972;4.530
41;0;23;74.690;77.240
41;23;0;29.690;10.360
42;0;23;75.358;77.080
42;23;0;30.358;10.200
43;0;23;75.957;81.170
43;23;0;30.957;14.290
44;0;24;76.884;78.120
44;24;0;31.884;11.480
45;0;24;79.175;75.420
45;24;0;34.175;8.780
46;0;25;138.673;66.660
46;25;0;93.673;1.310
47;0;26;63.315;75.500
47;26;0;18.315;10.520
48;0;26;62.720;81.860
48;26;0;17.720;16.880
49;0;26;64.806;86.230
49;26;0;19.806;21.250
50;0;27;54.829;88.980
50;27;0;9.829;24.170
51;0;27;56.885;76.130
51;27;0;11.885;11.320
52;0;27;53.627;89.660
52;27;0;8.627;24.850
53;0;28;65.827;70.070
53;28;0;20.827;5.300
54;0;28;64.076;86.870
54;28;0;19.076;22.100
55;0;29;71.770;88.710
55;29;0;26.770;24.060
56;0;30;63.196;85.990
56;30;0;18.196;21.660
57;0;30;61.653;73.440
57;30;0;16.653;9.110
58;0;31;63.686;72.050
58;31;0;18.686;7.820
59;0;32;66.172;64.480
59;32;0;21.172;0.600
60;0;32;66.699;64.080
60;32;0;21.699;0.200
61;0;33;71.416;68.720
61;33;0;26.416;5.140
62;0;33;77.563;80.650
62;33;0;32.563;17.070
63;0;33;77.293;77.540
63;33;0;32.293;13.960
64;0;34;64.290;83.860
64;34;0;19.290;20.960
65;0;34;63.053;87.450
65;34;0;18.053;24.550
66;0;35;51.651;70.180
66;35;0;6.651;7.850
67;0;35;50.504;62.610
67;35;0;5.504;0.280
68;0;36;80.108;78.870
68;36;0;35.108;17.230
69;0;37;63.520;80.120
69;37;0;18.520;18.480
70;0;37;60.266;72.280
70;37;0;15.266;10.640
71;0;38;121.973;82.800
71;38;0;76.973;21.610
72;0;39;70.336;66.270
72;39;0;25.336;5.270
73;0;39;72.057;72.350
73;39;0;27.057;11.350
74;0;39;65.627;68.300
74;39;0;20.627;7.300
75;0;40;97.651;70.840
75;40;0;52.651;10.970
76;0;41;126.991;63.450
76;41;0;81.991;3.820
77;0;42;52.648;75.050
77;42;0;7.648;15.600
78;0;43;141.367;61.720
78;43;0;96.367;3.320
79;0;43;139.615;77.840
79;43;0;94.615;19.440
80;0;43;152.518;64.500
80;43;0;107.518;6.100
81;0;44;99.909;73.050
81;44;0;54.909;14.850
82;0;44;92.810;62.130
82;44;0;47.810;3.930
83;0;44;102.272;79.350
83;44;0;57.272;21.150
84;0;45;74.769;80.900
84;45;0;29.769;22.910
85;0;45;73.252;75.330
85;45;0;28.252;17.340
86;0;45;70.501;82.880
86;45;0;25.501;24.890
87;0;46;75.026;77.680
87;46;0;30.026;20.000
88;0;47;64.040;71.050
88;47;0;19.040;13.710
89;0;47;64.075;68.360
89;47;0;19.075;11.020
90;0;47;66.852;67.490
90;47;0;21.852;10.150
91;0;48;80.994;71.990
91;48;0;35.994;15.130
92;0;49;67.391;76.310
92;49;0;22.391;20.970
93;0;49;65.742;64.570
93;49;0;20.742;9.230
94;0;49;71.057;74.440
94;49;0;26.057;19.100
95;0;50;102.583;61.730
95;50;0;57.583;6.590
96;0;50;115.908;68.800
96;50;0;70.908;13.660
97;0;50;107.394;60.760
97;50;0;62.394;5.620
98;0;51;71.179;62.630
98;51;0;26.179;8.750
99;0;51;65.341;75.740
99;51;0;20.341;21.860
100;0;51;69.990;59.530
100;51;0;24.990;5.650
101;0;52;84.896;69.360
101;52;0;39.896;16.360
102;0;53;74.975;54.790
102;53;0;29.975;1.800
103;0;54;55.043;64.340
103;54;0;10.043;11.390
